mode,global_family,global_bb,global_m,global_map,local_family,local_bb,local_m,local_map,sem_family,sem_bb,sem_map,top_k,precision,recall,f3,total_time
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,30,0.2900144273115053,0.15205143285858527,0.15288050300456812,1319.9276576042175
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,30,0.1654073806541865,0.33044632804647606,0.2699253856299458,1319.9276576042175
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,40,0.032257763292794187,0.6544466510512873,0.2066328198530092,1319.9276576042175
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,40,0.2757709821319924,0.17380785316351588,0.1703170389142265,1319.9276576042175
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,40,0.13392763460798873,0.36573071165317156,0.2756144314193602,1319.9276576042175
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,50,0.0269416343255647,0.6817748361131908,0.1850793786930239,1319.9276576042175
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,50,0.2605289519221659,0.1900072013600948,0.18228826306517384,1319.9276576042175
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,50,0.11234678059827909,0.39228265818936175,0.2752478366693809,1319.9276576042175
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,60,0.023217322275125022,0.7017066591019752,0.1676229441426933,1319.9276576042175
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,60,0.24552771082294483,0.20963358709133154,0.1954823482143717,1319.9276576042175
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,60,0.09655887681091327,0.41520703494896577,0.2725881940415617,1319.9276576042175
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,70,0.020498101519740596,0.7207407590208154,0.15373337457050604,1319.9276576042175
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,70,0.23125330463996488,0.22400170003898998,0.20381409767283662,1319.9276576042175
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,70,0.08513179790034493,0.43598377453598525,0.2687554270940223,1319.9276576042175
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,80,0.018280447526525287,0.7322677286240837,0.14123897947191663,1319.9276576042175
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,80,0.21869092428260348,0.24422606216676113,0.2167024140226092,1319.9276576042175
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,80,0.07642427819619055,0.45346385024395436,0.26405443378165316,1319.9276576042175
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,90,0.016588170101852005,0.746534014511717,0.13126682867519915,1319.9276576042175
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,90,0.2066401513943945,0.25516772016604905,0.22189805068619536,1319.9276576042175
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,90,0.06875764029845556,0.46660664696319304,0.2573185954382497,1319.9276576042175
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,100,0.01517302467896392,0.7550222276874301,0.12237093737291388,1319.9276576042175
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,100,0.20073696468903648,0.26611257245269376,0.2277755274144376,1319.9276576042175
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,100,0.06266857380231544,0.47725670588483327,0.2507372453974287,1319.9276576042175
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,10,0.12568577971750344,0.6423730686383474,0.4175874818965223,2765.6226875782013
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,10,0.3246753246753247,0.11245506493548892,0.11774100796063157,2765.6226875782013
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,10,0.33317486085343223,0.25511592470745453,0.24830537576803524,2765.6226875782013
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,20,0.07045556449762733,0.7169382087837254,0.3418571538146894,2765.6226875782013
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,20,0.35279806998557,0.15635223971979129,0.15976956580678428,2765.6226875782013
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,20,0.23323605496935504,0.3253939351222582,0.2890937281990455,2765.6226875782013
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,30,0.049438700691022505,0.7507564812717841,0.2855884140314506,2765.6226875782013
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,30,0.34222489271190576,0.18390961120621166,0.18400135568224849,2765.6226875782013
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,30,0.17733272561896837,0.36788409320339704,0.3001929800106877,2765.6226875782013
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,40,0.038166933348010953,0.7700376415664804,0.24464531044234986,2765.6226875782013
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,40,0.3220947297651843,0.2054542663643122,0.20014354444680488,2765.6226875782013
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,40,0.14114621232798033,0.4000109594987603,0.3017414156891003,2765.6226875782013
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,50,0.03121113395764918,0.7842848301643183,0.21450142775638206,2765.6226875782013
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,50,0.2968373342794418,0.2222002157771352,0.21188027001836135,2765.6226875782013
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,50,0.11857129927040946,0.4231175351179887,0.29716520110116323,2765.6226875782013
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,60,0.026554372593349525,0.7961463189058203,0.191678993289816,2765.6226875782013
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,60,0.275002809247008,0.23992014982513454,0.22359581307079138,2765.6226875782013
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,60,0.10215115399858332,0.44367864563445636,0.29232219589588876,2765.6226875782013
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,70,0.02316951040670711,0.8091517207910924,0.17375934868583431,2765.6226875782013
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,70,0.2577671033760635,0.256792227512959,0.23338822852882937,2765.6226875782013
majority,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,70,0.08945715481032196,0.4616570224190546,0.28631940811484663,2765.6226875782013
union,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,80,0.020590202584646618,0.8187576654416799,0.15903297213226797,2765.6226875782013
intersection,ConvNeXtV2,convnextv2_tiny,0,0.1608115887870772,DINOv2,vit_base_patch14_reg4_dinov2.lvd142m_224,0,0.12122812430929275,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,80,0.24004758097922319,0.27146876445004786,0.24158961340631743,2765.6226875782013
