mode,sg_bb,depth,sg_m,dino_bb,dino_m,clip_bb,precision,recall,f3,top_k,sg_map
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.026031154002277717,0.7418569964275178,0.1853237101803928,50,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.02895021645021645,0.007523226232641817,0.007987397407549798,50,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.2584073448089959,0.4126171225668695,0.3605906353376625,50,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.022085183716873548,0.7550603273996609,0.16477096199355104,60,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.033279220779220776,0.009341267498735033,0.00987804449066174,60,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.22654618678727723,0.43163566490115857,0.3632843586206634,60,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.019228687529818288,0.765029892016141,0.1485311039403268,70,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03449675324675325,0.010177552425929048,0.01075764739501332,70,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.19844518367779734,0.44408932921812505,0.35979177404712226,70,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.017023481210296457,0.7725618514782475,0.13512095425654108,80,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03747294372294372,0.011415728481475235,0.012064933719965592,80,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.17763570955908042,0.4589626270220951,0.3587665659445378,80,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.01530150009162731,0.7805090937360323,0.12419024267656731,90,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03855519480519481,0.011812348906504752,0.012481077330740886,90,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.16040630343682644,0.4688182948931851,0.3544055401053704,90,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.013883024199570541,0.786910509329818,0.11477307144877957,100,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03936688311688312,0.012361204812503515,0.01305913461649647,100,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.14515512962174418,0.47717569551925454,0.34862360486268834,100,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.012757538511845868,0.7940991561384037,0.10706281278029808,110,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03980171614100186,0.012800869314668015,0.013509033950125348,110,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.13344565814206322,0.48638812360343586,0.34438837899209945,110,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.011797523754466986,0.7992056994444313,0.10025659407815694,120,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.041195114409400116,0.013547523003691834,0.014294233630226824,120,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.12268604841742159,0.4941383294020088,0.3389897380143523,120,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.010978646359552632,0.8051606076314823,0.0943418301236729,130,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.04187152133580705,0.01396238591855475,0.014720463112918138,130,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.1136553786700514,0.5030141059522982,0.33403341531280245,130,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.010282580188290858,0.8114428467668059,0.08921690063178159,140,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.04295377241805813,0.014422342628511458,0.01517941569252967,140,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.10515917087809942,0.5094750804936299,0.32717134548970805,140,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.009650067456935677,0.8148464620007783,0.08443896420640885,150,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.04430465367965368,0.01563182263263432,0.01637662687524128,150,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.09765903289119,0.5154486252145486,0.3211697988203518,150,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.08941123762220113,0.526234689746316,0.3241635402171611,10,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.012987012987012988,0.003284790155731714,0.003513579672587626,10,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.3733688930117502,0.17071495900754877,0.17523176727402695,10,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.05131467417193417,0.5920251535266576,0.26415231478592355,20,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.017045454545454544,0.00466630005996889,0.0049528303312891585,20,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.31738439005078617,0.23239128666936154,0.22758173038747243,20,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.036332370110323094,0.626698384442249,0.22028817112179688,30,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.019615800865800864,0.005587179775491463,0.005896878701027293,30,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.25956361075368906,0.26659535741611756,0.2504403132367543,30,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.028388892210818955,0.6518862342033656,0.1895771578807184,40,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.022862554112554112,0.0059995830288038085,0.006347136617145855,40,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.21886516665630013,0.29479300527691477,0.2645915648308606,40,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.023500080741611397,0.6733025680074954,0.16733274563244935,50,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.027326839826839824,0.006942043346264126,0.007367210898555747,50,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.1905234979222718,0.3166830530156543,0.272729956875268,50,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.020006727652933338,0.6859664481256584,0.1491833914989716,60,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.031385281385281384,0.008630073930398606,0.009102146169539133,60,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.16887252186733923,0.33554601049468313,0.2780295428260352,60,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.01749766350130305,0.6989140996380541,0.13512365468333518,70,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.031385281385281384,0.008654670545904313,0.009128842894740842,70,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.15058016367883,0.3531972242700852,0.28142733032781314,70,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.015578475195457096,0.7091360138169486,0.12360967439591547,80,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03300865800865801,0.009575550261426884,0.010081895904377676,80,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.13461335252713527,0.36670852794921743,0.2809203076045851,80,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.014054636334097008,0.7179608987984896,0.11401389609602916,90,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.033549783549783545,0.009944499494012481,0.010467733743801569,90,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.12367159116674087,0.3805676515414388,0.2814051841480064,90,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.012793808121924861,0.7246966819547273,0.10567542763800927,100,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.0336038961038961,0.010079780879293865,0.010603704977603257,100,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.11222386101074258,0.3912159091757067,0.2795284077284318,100,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.011751984093843808,0.7303562068369411,0.098530568918674,110,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.031994047619047616,0.010417984342497329,0.010934189170069141,110,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.10295336760186789,0.4007313238656344,0.2764396744309166,110,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.010872051502980125,0.7353955262837282,0.09232153086711464,120,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03421266233766233,0.01127444435074305,0.011815073603803211,120,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.09545434015054774,0.4115017132886212,0.27372196558797846,120,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.010139378816952411,0.741946805541988,0.08705002053903933,130,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.033632884972170686,0.011526969603268305,0.0120286806206564,130,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.08879551787158246,0.4220505282002608,0.27130420770564667,130,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.009482692863609697,0.7478847799052869,0.08221084944635089,140,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03347054730983302,0.011824588650887351,0.012319745213883323,140,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.08257587727748456,0.42958412014943725,0.2669547223144855,140,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.008926853702144109,0.753134693231499,0.07805753304696322,150,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03467455163883735,0.012853693474635032,0.013351909256593264,150,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.077187989348522,0.43654144853533694,0.26213312731078103,150,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.10560481263354053,0.6000064285223519,0.3746590586086522,10,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.013798701298701298,0.0038065897846742,0.0040248899084044405,10,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.4902420248402391,0.2631176686610223,0.26797492421861235,10,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.059585278592794645,0.6732941180551474,0.30380254581625077,20,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.019886363636363636,0.005404344933565713,0.0057000524190761,20,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.41928445607422876,0.34161561736105756,0.33304266605207095,20,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.04196311841396987,0.7112496825123352,0.25300371159956364,30,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.023133116883116884,0.006142594778958415,0.006499918005564711,30,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.35007070529400125,0.38186284824641875,0.35739722807932756,30,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03259415709405065,0.7370357247714725,0.2168600222835616,40,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.024756493506493508,0.006440213826577465,0.006823951679400757,40,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.29705089806872065,0.41174116188380416,0.37031425046947136,40,0.0022901693533645454
union,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.02675542011997796,0.7566200568355124,0.1901355105479916,50,0.0022901693533645454
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.029626623376623376,0.00749862961713611,0.007969349689516224,50,0.0022901693533645454
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,350,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.25172932047113145,0.42985560887048185,0.37138026079604514,50,0.0022901693533645454
